RFC_ID,Title,Authors,Date,Status,Stream,Area,Working_Group
2401,Security Architecture for the Internet Protocol,"R. Atkinson,S. Kent",November 1998,PROPOSED STANDARD,IETF,sec,ipsec
2405,The ESP DES-CBC Cipher Algorithm With Explicit IV,"C. Madson,N. Doraswamy",November 1998,PROPOSED STANDARD,IETF,sec,ipsec
2407,The Internet IP Security Domain of Interpretation for ISAKMP,D. Piper,November 1998,PROPOSED STANDARD,IETF,sec,ipsec
2409,The Internet Key Exchange (IKE),"D. Carrel,D. Harkins",November 1998,PROPOSED STANDARD,IETF,sec,ipsec
2418,IETF Working Group Guidelines and Procedures,S. Bradner,September 1998,BEST CURRENT PRACTICE,IETF,gen,Poisson
2419,"The PPP DES Encryption Protocol, Version 2 (DESE-bis)","G. Meyer,K. Sklower",September 1998,PROPOSED STANDARD,IETF,int,pppext
2430,A Provider Architecture for Differentiated Services and Traffic Engineering (PASTE),"T. Li,Y. Rekhter",October 1998,INFORMATIONAL,Legacy,,
2433,Microsoft PPP CHAP Extensions,"G. Zorn,S. Cobb",October 1998,INFORMATIONAL,IETF,int,pppext
2436,Collaboration between ISOC/IETF and ITU-T,"G. Parsons,R. Brett,S. Bradner",October 1998,INFORMATIONAL,Legacy,,
2439,BGP Route Flap Damping,"C. Villamizar,R. Chandra,R. Govindan",November 1998,PROPOSED STANDARD,IETF,rtg,idr
2441,"Working with Jon, Tribute delivered at UCLA, October 30, 1998",D. Cohen,November 1998,INFORMATIONAL,Legacy,,
2442,The Batch SMTP Media Type,"D. Newman,J. Belissent,M. Hoy,N. Freed",November 1998,INFORMATIONAL,Legacy,,
2445,Internet Calendaring and Scheduling Core Object Specification (iCalendar),"D. Stenerson,F. Dawson",November 1998,PROPOSED STANDARD,IETF,app,calsch
2446,"iCalendar Transport-Independent Interoperability Protocol (iTIP) Scheduling Events, BusyTime, To-dos and Journal Entries","F. Dawson,R. Hopson,S. Mansour,S. Silverberg",November 1998,PROPOSED STANDARD,IETF,app,calsch
2451,The ESP CBC-Mode Cipher Algorithms,"R. Adams,R. Pereira",November 1998,PROPOSED STANDARD,IETF,sec,ipsec
2456,Definitions of Managed Objects for APPN TRAPS,"B. Clouston,B. Moore",November 1998,PROPOSED STANDARD,IETF,rtg,snanau
2458,Toward the PSTN/Internet Inter-Networking--Pre-PINT Implementations,"A. DeSimone,F. Burg,H. Lu,H. Schulzrinne,K. Tewani,K. Vishwanathan,L. Conroy,M. Krishnaswamy,P. Davidson,S. Bellovin",November 1998,INFORMATIONAL,IETF,tsv,pint
2460,"Internet Protocol, Version 6 (IPv6) Specification","R. Hinden,S. Deering",December 1998,DRAFT STANDARD,IETF,int,ipngwg
2461,Neighbor Discovery for IP Version 6 (IPv6),"E. Nordmark,T. Narten,W. Simpson",December 1998,DRAFT STANDARD,IETF,int,ipngwg
2475,An Architecture for Differentiated Services,"D. Black,E. Davies,M. Carlson,S. Blake,W. Weiss,Z. Wang",December 1998,INFORMATIONAL,IETF,tsv,diffserv
2477,Criteria for Evaluating Roaming Protocols,"B. Aboba,G. Zorn",January 1999,INFORMATIONAL,IETF,ops,roamops
2486,The Network Access Identifier,"B. Aboba,M. Beadles",January 1999,PROPOSED STANDARD,IETF,ops,roamops
2488,Enhancing TCP Over Satellite Channels using Standard Mechanisms,"D. Glover,L. Sanchez,M. Allman",January 1999,BEST CURRENT PRACTICE,IETF,tsv,tcpsat
2498,IPPM Metrics for Measuring Connectivity,"J. Mahdavi,V. Paxson",January 1999,EXPERIMENTAL,Legacy,,
2500,Internet Official Protocol Standards,"J. Reynolds,R. Braden",June 1999,HISTORIC,Legacy,,
2501,Mobile Ad hoc Networking (MANET): Routing Protocol Performance Issues and Evaluation Considerations,"J. Macker,S. Corson",January 1999,INFORMATIONAL,IETF,rtg,manet
2502,Limitations of Internet Protocol Suite for Distributed Simulation the Large Multicast Environment,"C. Bouwens,M. Myjak,M. Pullen",February 1999,INFORMATIONAL,IETF,app,lsma
2504,Users\' Security Handbook,"E. Guttman,G. Malkin,L. Leong",February 1999,INFORMATIONAL,IETF,,ssh
2505,Anti-Spam Recommendations for SMTP MTAs,G. Lindberg,February 1999,BEST CURRENT PRACTICE,Legacy,,
2512,Accounting Information for ATM Networks,"A. Prasad,J. Heinanen,K. McCloghrie,W. Greene",February 1999,PROPOSED STANDARD,IETF,ops,atommib
2513,Managed Objects for Controlling the Collection and Storage of Accounting Information for Connection-Oriented Networks,"A. Prasad,J. Heinanen,K. McCloghrie,W. Greene",February 1999,PROPOSED STANDARD,IETF,ops,atommib
2525,Known TCP Implementation Problems,"B. Volz,I. Heavens,J. Griner,J. Semke,K. Lahey,M. Allman,S. Dawson,V. Paxson,W. Fenner",March 1999,INFORMATIONAL,IETF,tsv,tcpimpl
2527,Internet X.509 Public Key Infrastructure Certificate Policy and Certification Practices Framework,"S. Chokhani,W. Ford",March 1999,INFORMATIONAL,IETF,sec,pkix
2535,Domain Name System Security Extensions,D. Eastlake 3rd,March 1999,PROPOSED STANDARD,IETF,sec,dnssec
2545,Use of BGP-4 Multiprotocol Extensions for IPv6 Inter-Domain Routing,"F. Dupont,P. Marques",March 1999,PROPOSED STANDARD,IETF,rtg,idr
2547,BGP/MPLS VPNs,"E. Rosen,Y. Rekhter",March 1999,INFORMATIONAL,Legacy,,
2548,Microsoft Vendor-specific RADIUS Attributes,G. Zorn,March 1999,INFORMATIONAL,IETF,ops,radius
2560,X.509 Internet Public Key Infrastructure Online Certificate Status Protocol - OCSP,"A. Malpani,C. Adams,M. Myers,R. Ankney,S. Galperin",June 1999,PROPOSED STANDARD,IETF,sec,pkix
2563,DHCP Option to Disable Stateless Auto-Configuration in IPv4 Clients,R. Troll,May 1999,PROPOSED STANDARD,IETF,int,dhc
2566,Internet Printing Protocol/1.0: Model and Semantics,"P. Powell,R. Herriot,R. deBry,S. Isaacson,T. Hastings",April 1999,EXPERIMENTAL,IETF,app,ipp
2567,Design Goals for an Internet Printing Protocol,F. Wright,April 1999,EXPERIMENTAL,IETF,app,ipp
2574,User-based Security Model (USM) for version 3 of the Simple Network Management Protocol (SNMPv3),"B. Wijnen,U. Blumenthal",April 1999,DRAFT STANDARD,IETF,ops,snmpv3
2575,View-based Access Control Model (VACM) for the Simple Network Management Protocol (SNMP),"B. Wijnen,K. McCloghrie,R. Presuhn",April 1999,DRAFT STANDARD,IETF,ops,snmpv3
2588,IP Multicast and Firewalls,R. Finlayson,May 1999,INFORMATIONAL,IETF,ops,mboned
2594,Definitions of Managed Objects for WWW Services,"C. Kalbfleisch,H. Hazewinkel,J. Schoenwaelder",May 1999,PROPOSED STANDARD,IETF,app,applmib
2599,Request for Comments Summary RFC Numbers 2500-2599,A. DeLaCruz,March 2000,INFORMATIONAL,Legacy,,
2600,Internet Official Protocol Standards,"J. Reynolds,R. Braden",March 2000,HISTORIC,Legacy,,
2604,Wireless Device Configuration (OTASP/OTAPA) via ACAP,R. Gellens,June 1999,INFORMATIONAL,Legacy,,
2607,Proxy Chaining and Policy Implementation in Roaming,"B. Aboba,J. Vollbrecht",June 1999,INFORMATIONAL,IETF,ops,roamops
2616,Hypertext Transfer Protocol -- HTTP/1.1,"H. Frystyk,J. Gettys,J. Mogul,L. Masinter,P. Leach,R. Fielding,T. Berners-Lee",June 1999,DRAFT STANDARD,IETF,app,http
2620,RADIUS Accounting Client MIB,"B. Aboba,G. Zorn",June 1999,INFORMATIONAL,IETF,ops,radius
2621,RADIUS Accounting Server MIB,"B. Aboba,G. Zorn",June 1999,INFORMATIONAL,IETF,ops,radius
2624,NFS Version 4 Design Considerations,S. Shepler,June 1999,INFORMATIONAL,IETF,tsv,nfsv4
2626,The Internet and the Millennium Problem (Year 2000),P. Nesser II,June 1999,INFORMATIONAL,IETF,ops,2000
2627,Key Management for Multicast: Issues and Architectures,"D. Wallner,E. Harder,R. Agee",June 1999,INFORMATIONAL,Legacy,,
2628,Simple Cryptographic Program Interface (Crypto API),V. Smyslov,June 1999,INFORMATIONAL,Legacy,,
2633,S/MIME Version 3 Message Specification,B. Ramsdell,June 1999,PROPOSED STANDARD,IETF,sec,smime
2635,DON\'T SPEW A Set of Guidelines for Mass Unsolicited Mailings and Postings (spam*),"A. Lunde,S. Hambridge",June 1999,INFORMATIONAL,IETF,,run
2636,Wireless Device Configuration (OTASP/OTAPA) via ACAP,R. Gellens,July 1999,INFORMATIONAL,Legacy,,
2637,Point-to-Point Tunneling Protocol (PPTP),"G. Pall,G. Zorn,J. Taarud,K. Hamzeh,W. Little,W. Verthein",July 1999,INFORMATIONAL,IETF,int,pppext
2638,A Two-bit Differentiated Services Architecture for the Internet,"K. Nichols,L. Zhang,V. Jacobson",July 1999,INFORMATIONAL,Legacy,,
2639,Internet Printing Protocol/1.0: Implementer\'s Guide,"C. Manros,T. Hastings",July 1999,INFORMATIONAL,IETF,app,ipp
2640,Internationalization of the File Transfer Protocol,B. Curtin,July 1999,PROPOSED STANDARD,IETF,app,ftpext
2642,Cabletron\'s VLS Protocol Specification,L. Kane,August 1999,INFORMATIONAL,Legacy,,
2650,Using RPSL in Practice,"C. Alaettinoglu,C. Orange,D. Meyer,J. Schmitz,M. Prior",August 1999,INFORMATIONAL,IETF,ops,rps
2654,A Tagged Index Object for use in the Common Indexing Protocol,"B. Greenblatt,M. Wahl,R. Hedberg,R. Moats",August 1999,EXPERIMENTAL,IETF,app,find
2657,LDAPv2 Client vs. the Index Mesh,R. Hedberg,August 1999,EXPERIMENTAL,IETF,app,find
2661,"Layer Two Tunneling Protocol ""L2TP""","A. Rubens,A. Valencia,B. Palter,G. Pall,G. Zorn,W. Townsley",August 1999,PROPOSED STANDARD,IETF,int,pppext
2664,"FYI on Questions and Answers - Answers to Commonly Asked ""New Internet User"" Questions","A. Wells,E. Krol,R. Plzak",August 1999,INFORMATIONAL,IETF,,uswg
2665,Definitions of Managed Objects for the Ethernet-like Interface Types,"J. Flick,J. Johnson",August 1999,PROPOSED STANDARD,IETF,ops,hubmib
2671,Extension Mechanisms for DNS (EDNS0),P. Vixie,August 1999,PROPOSED STANDARD,IETF,int,dnsind
2676,QoS Routing Mechanisms and OSPF Extensions,"A. Orda,D. Williams,G. Apostolopoulos,R. Guerin,S. Kama,T. Przygienda",August 1999,EXPERIMENTAL,IETF,rtg,ospf
2678,IPPM Metrics for Measuring Connectivity,"J. Mahdavi,V. Paxson",September 1999,PROPOSED STANDARD,Legacy,,
2679,A One-way Delay Metric for IPPM,"G. Almes,M. Zekauskas,S. Kalidindi",September 1999,PROPOSED STANDARD,IETF,tsv,ippm
2680,A One-way Packet Loss Metric for IPPM,"G. Almes,M. Zekauskas,S. Kalidindi",September 1999,PROPOSED STANDARD,IETF,tsv,ippm
2681,A Round-trip Delay Metric for IPPM,"G. Almes,M. Zekauskas,S. Kalidindi",September 1999,PROPOSED STANDARD,IETF,tsv,ippm
2683,IMAP4 Implementation Recommendations,B. Leiba,September 1999,INFORMATIONAL,Legacy,,
2688,Integrated Services Mappings for Low Speed Networks,"B. Davie,D. Putzolu,E. Crawley,S. Jackowski",September 1999,PROPOSED STANDARD,IETF,tsv,issll
2689,Providing Integrated Services over Low-bitrate Links,C. Bormann,September 1999,INFORMATIONAL,IETF,tsv,issll
2693,SPKI Certificate Theory,"B. Frantz,B. Lampson,B. Thomas,C. Ellison,R. Rivest,T. Ylonen",September 1999,EXPERIMENTAL,IETF,sec,spki
2699,Request for Comments Summary RFC Numbers 2600-2699,S. Ginoza,May 2000,INFORMATIONAL,Legacy,,
2700,Internet Official Protocol Standards,"J. Reynolds,R. Braden",August 2000,HISTORIC,Legacy,,
2702,Requirements for Traffic Engineering Over MPLS,"D. Awduche,J. Agogbua,J. Malcolm,J. McManus,M. O\'Dell",September 1999,INFORMATIONAL,IETF,rtg,mpls
2703,Protocol-independent Content Negotiation Framework,G. Klyne,September 1999,INFORMATIONAL,IETF,app,conneg
2705,Media Gateway Control Protocol (MGCP) Version 1.0,"A. Dugan,C. Huitema,I. Elliott,M. Arango,S. Pickett",October 1999,INFORMATIONAL,Legacy,,
2707,Job Monitoring MIB - V1.0,"H. Lewis,R. Bergman,S. Isaacson,T. Hastings",November 1999,INFORMATIONAL,IETF,app,printmib
2708,Job Submission Protocol Mapping Recommendations for the Job Monitoring MIB,R. Bergman,November 1999,INFORMATIONAL,IETF,app,printmib
2720,Traffic Flow Measurement: Meter MIB,N. Brownlee,October 1999,PROPOSED STANDARD,IETF,tsv,rtfm
2721,RTFM: Applicability Statement,N. Brownlee,October 1999,INFORMATIONAL,IETF,tsv,rtfm
2722,Traffic Flow Measurement: Architecture,"C. Mills,G. Ruth,N. Brownlee",October 1999,INFORMATIONAL,IETF,tsv,rtfm
2724,RTFM: New Attributes for Traffic Flow Measurement,"G. Ruth,N. Brownlee,S. Handelman,S. Stibler",October 1999,EXPERIMENTAL,IETF,tsv,rtfm
2725,Routing Policy System Security,"C. Alaettinoglu,C. Villamizar,D. Meyer,S. Murphy",December 1999,PROPOSED STANDARD,IETF,ops,rps
2729,Taxonomy of Communication Requirements for Large-scale Multicast Applications,"A. Poppitt,P. Bagnall,R. Briscoe",December 1999,INFORMATIONAL,IETF,app,lsma
2731,Encoding Dublin Core Metadata in HTML,J. Kunze,December 1999,INFORMATIONAL,Legacy,,
2740,OSPF for IPv6,"D. Ferguson,J. Moy,R. Coltun",December 1999,PROPOSED STANDARD,IETF,rtg,ospf
2743,"Generic Security Service Application Program Interface Version 2, Update 1",J. Linn,January 2000,PROPOSED STANDARD,IETF,sec,cat
2744,Generic Security Service API Version 2 : C-bindings,J. Wray,January 2000,PROPOSED STANDARD,IETF,sec,cat
2746,RSVP Operation Over IP Tunnels,"A. Terzis,J. Krawczyk,J. Wroclawski,L. Zhang",January 2000,PROPOSED STANDARD,IETF,tsv,rsvp
2748,The COPS (Common Open Policy Service) Protocol,"A. Sastry,D. Durham,J. Boyle,R. Cohen,R. Rajan,S. Herzog",January 2000,PROPOSED STANDARD,IETF,ops,rap
2750,RSVP Extensions for Policy Control,S. Herzog,January 2000,PROPOSED STANDARD,IETF,ops,rap
2753,A Framework for Policy-based Admission Control,"D. Pendarakis,R. Guerin,R. Yavatkar",January 2000,INFORMATIONAL,IETF,ops,rap
2757,Long Thin Networks,"G. Montenegro,M. Kojo,N. Vaidya,S. Dawkins,V. Magret",January 2000,INFORMATIONAL,Legacy,,
2759,"Microsoft PPP CHAP Extensions, Version 2",G. Zorn,January 2000,INFORMATIONAL,IETF,int,pppext
2760,Ongoing TCP Research Related to Satellites,"D. Glover,D. Tran,H. Kruse,J. Griner,J. Heidemann,J. Semke,J. Touch,K. Scott,M. Allman,S. Dawkins,S. Ostermann,T. Henderson",February 2000,INFORMATIONAL,IETF,tsv,tcpsat
2761,Terminology for ATM Benchmarking,"C. Martin,J. Dunn",February 2000,INFORMATIONAL,IETF,ops,bmwg
2764,A Framework for IP Based Virtual Private Networks,"A. Lin,A. Malis,B. Gleeson,G. Armitage,J. Heinanen",February 2000,INFORMATIONAL,Legacy,,
2765,Stateless IP/ICMP Translation Algorithm (SIIT),E. Nordmark,February 2000,PROPOSED STANDARD,IETF,ops,ngtrans
2766,Network Address Translation - Protocol Translation (NAT-PT),"G. Tsirtsis,P. Srisuresh",February 2000,HISTORIC,IETF,ops,ngtrans
2768,Network Policy and Services: A Report of a Workshop on Middleware,"B. Aiken,B. Carpenter,B. Teitelbaum,C. Lynch,I. Foster,J. Mambretti,J. Strassner,R. Moore",February 2000,INFORMATIONAL,Legacy,,
2779,Instant Messaging / Presence Protocol Requirements,"G. Mohr,J. Vincent,M. Day,S. Aggarwal",February 2000,INFORMATIONAL,IETF,app,impp
2789,Mail Monitoring MIB,"N. Freed,S. Kille",March 2000,PROPOSED STANDARD,IETF,app,madman
2791,Scalable Routing Design Principles,J. Yu,July 2000,INFORMATIONAL,IETF,,NON WORKING GROUP
2795,The Infinite Monkey Protocol Suite (IMPS),S. Christey,1 April 2000,INFORMATIONAL,Legacy,,
2799,Request for Comments Summary RFC Numbers 2700-2799,S. Ginoza,September 2000,INFORMATIONAL,Legacy,,
2800,Internet Official Protocol Standards,"J. Reynolds,R. Braden,S. Ginoza",May 2001,HISTORIC,Legacy,,
2801,Internet Open Trading Protocol - IOTP Version 1.0,D. Burdett,April 2000,INFORMATIONAL,IETF,app,trade
2802,Digital Signatures for the v1.0 Internet Open Trading Protocol (IOTP),"K. Davidson,Y. Kawatsura",April 2000,INFORMATIONAL,IETF,app,trade
2804,IETF Policy on Wiretapping,"IAB,IESG",May 2000,INFORMATIONAL,IAB,,
2805,Media Gateway Control Protocol Architecture and Requirements,"B. Rosen,M. Ramalho,N. Greene",April 2000,INFORMATIONAL,IETF,rai,megaco
2809,Implementation of L2TP Compulsory Tunneling via RADIUS,"B. Aboba,G. Zorn",April 2000,INFORMATIONAL,IETF,ops,radius
2811,Internet Relay Chat: Channel Management,C. Kalt,April 2000,INFORMATIONAL,IETF,,NON WORKING GROUP
2815,Integrated Service Mappings on IEEE 802 Networks,"A. Smith,E. Crawley,J. Wroclawski,M. Seaman",May 2000,PROPOSED STANDARD,IETF,tsv,issll
2816,A Framework for Integrated Services Over Shared and Switched IEEE 802 LAN Technologies,"A. Ghanwani,A. Smith,J. Pace,M. Seaman,V. Srinivasan",May 2000,INFORMATIONAL,IETF,tsv,issll
2819,Remote Network Monitoring Management Information Base,S. Waldbusser,May 2000,INTERNET STANDARD,IETF,ops,rmonmib
2821,Simple Mail Transfer Protocol,J. Klensin,April 2001,PROPOSED STANDARD,IETF,app,drums
2822,Internet Message Format,P. Resnick,April 2001,PROPOSED STANDARD,IETF,app,drums
2823,PPP over Simple Data Link (SDL) using SONET/SDH with ATM-like framing,"E. Hernandez-Valencia,J. Carlson,J. Manchester,P. Langner",May 2000,EXPERIMENTAL,IETF,int,pppext
2825,"A Tangled Web: Issues of I18N, Domain Names, and the Other Internet protocols","IAB,L. Daigle",May 2000,INFORMATIONAL,IAB,,
2828,Internet Security Glossary,R. Shirey,May 2000,INFORMATIONAL,Legacy,,
2831,Using Digest Authentication as a SASL Mechanism,"C. Newman,P. Leach",May 2000,HISTORIC,Legacy,,
2834,ARP and IP Broadcast over HIPPI-800,J.-M. Pittet,May 2000,PROPOSED STANDARD,IETF,,NON WORKING GROUP
2835,IP and ARP over HIPPI-6400 (GSN),J.-M. Pittet,May 2000,PROPOSED STANDARD,Legacy,,
2837,Definitions of Managed Objects for the Fabric Element in Fibre Channel Standard,K. Teow,May 2000,PROPOSED STANDARD,IETF,int,ipfc
2839,Internet Kermit Service,"F. da Cruz,J. Altman",May 2000,INFORMATIONAL,Legacy,,
2843,Proxy-PAR,"P. Droz,T. Przygienda",May 2000,INFORMATIONAL,IETF,int,ion
2848,The PINT Service Protocol: Extensions to SIP and SDP for IP Access to Telephone Call Services,"L. Conroy,S. Petrack",June 2000,PROPOSED STANDARD,IETF,tsv,pint
2849,The LDAP Data Interchange Format (LDIF) - Technical Specification,G. Good,June 2000,PROPOSED STANDARD,IETF,,NON WORKING GROUP
2853,Generic Security Service API Version 2 : Java Bindings,"J. Kabat,M. Upadhyay",June 2000,PROPOSED STANDARD,IETF,sec,cat
2854,The \'text/html\' Media Type,"D. Connolly,L. Masinter",June 2000,INFORMATIONAL,Legacy,,
2859,A Time Sliding Window Three Colour Marker (TSWTCM),"B. Nandy,N. Seddigh,W. Fang",June 2000,EXPERIMENTAL,Legacy,,
2865,Remote Authentication Dial In User Service (RADIUS),"A. Rubens,C. Rigney,S. Willens,W. Simpson",June 2000,DRAFT STANDARD,IETF,ops,radius
2866,RADIUS Accounting,C. Rigney,June 2000,INFORMATIONAL,IETF,ops,radius
2867,RADIUS Accounting Modifications for Tunnel Protocol Support,"B. Aboba,D. Mitton,G. Zorn",June 2000,INFORMATIONAL,IETF,ops,radius
2868,RADIUS Attributes for Tunnel Protocol Support,"A. Rubens,D. Leifer,G. Zorn,I. Goyret,J. Shriver,M. Holdrege",June 2000,INFORMATIONAL,IETF,ops,radius
2869,RADIUS Extensions,"C. Rigney,P. Calhoun,W. Willats",June 2000,INFORMATIONAL,IETF,ops,radius
2870,Root Name Server Operational Requirements,"D. Karrenberg,M. Kosters,R. Bush,R. Plzak",June 2000,BEST CURRENT PRACTICE,IETF,ops,dnsop
2871,A Framework for Telephony Routing over IP,"H. Schulzrinne,J. Rosenberg",June 2000,INFORMATIONAL,IETF,rai,iptel
2875,Diffie-Hellman Proof-of-Possession Algorithms,"H. Prafullchandra,J. Schaad",July 2000,PROPOSED STANDARD,IETF,sec,pkix
2881,Network Access Server Requirements Next Generation (NASREQNG) NAS Model,"D. Mitton,M. Beadles",July 2000,INFORMATIONAL,IETF,ops,nasreq
2882,Network Access Servers Requirements: Extended RADIUS Practices,D. Mitton,July 2000,INFORMATIONAL,IETF,ops,nasreq
2885,Megaco Protocol version 0.8,"A. Rayhan,B. Rosen,C. Huitema,F. Cuervo,J. Segers,N. Greene",August 2000,HISTORIC,IETF,rai,megaco
2887,The Reliable Multicast Design Space for Bulk Data Transfer,"B. Whetten,L. Vicisano,M. Handley,M. Luby,R. Kermode,S. Floyd",August 2000,INFORMATIONAL,IETF,tsv,rmt
2888,Secure Remote Access with L2TP,P. Srisuresh,August 2000,INFORMATIONAL,Legacy,,
2892,The Cisco SRP MAC Layer Protocol,"D. Tsiang,G. Suwala",August 2000,INFORMATIONAL,Legacy,,
2896,Remote Network Monitoring MIB Protocol Identifier Macros,"A. Bierman,C. Bucci,R. Iddon",August 2000,INFORMATIONAL,IETF,ops,rmonmib
2898,PKCS #5: Password-Based Cryptography Specification Version 2.0,B. Kaliski,September 2000,INFORMATIONAL,Legacy,,
2899,Request for Comments Summary RFC Numbers 2800-2899,S. Ginoza,May 2001,INFORMATIONAL,Legacy,,
2900,Internet Official Protocol Standards,"J. Reynolds,R. Braden,S. Ginoza",August 2001,HISTORIC,Legacy,,
2903,Generic AAA Architecture,"C. de Laat,D. Spence,G. Gross,J. Vollbrecht,L. Gommans",August 2000,EXPERIMENTAL,Legacy,,
2904,AAA Authorization Framework,"B. de Bruijn,C. de Laat,D. Spence,G. Gross,J. Vollbrecht,L. Gommans,M. Holdrege,P. Calhoun,S. Farrell",August 2000,INFORMATIONAL,Legacy,,
2905,AAA Authorization Application Examples,"B. de Bruijn,C. de Laat,D. Spence,G. Gross,J. Vollbrecht,L. Gommans,M. Holdrege,P. Calhoun,S. Farrell",August 2000,INFORMATIONAL,Legacy,,
2906,AAA Authorization Requirements,"B. de Bruijn,C. de Laat,D. Spence,G. Gross,J. Vollbrecht,L. Gommans,M. Holdrege,P. Calhoun,S. Farrell",August 2000,INFORMATIONAL,Legacy,,
2911,Internet Printing Protocol/1.1: Model and Semantics,"P. Powell,R. Herriot,R. deBry,S. Isaacson,T. Hastings",September 2000,PROPOSED STANDARD,IETF,app,ipp
2913,MIME Content Types in Media Feature Expressions,G. Klyne,September 2000,PROPOSED STANDARD,IETF,app,conneg
2924,Accounting Attributes and Record Formats,"A. Blount,N. Brownlee",September 2000,INFORMATIONAL,IETF,ops,aaa
2938,Identifying Composite Media Features,"G. Klyne,L. Masinter",September 2000,PROPOSED STANDARD,IETF,app,conneg
2940,Definitions of Managed Objects for Common Open Policy Service (COPS) Protocol Clients,"A. Smith,D. Partain,J. Seligson",October 2000,PROPOSED STANDARD,IETF,ops,rap
2941,Telnet Authentication Option,"J. Altman,T. Ts\'o",September 2000,PROPOSED STANDARD,Legacy,,
2942,Telnet Authentication: Kerberos Version 5,T. Ts\'o,September 2000,PROPOSED STANDARD,Legacy,,
2954,Definitions of Managed Objects for Frame Relay Service,"D. Fowler,K. Rehbehn",October 2000,PROPOSED STANDARD,IETF,int,frnetmib
2960,Stream Control Transmission Protocol,"C. Sharp,H. Schwarzbauer,I. Rytina,K. Morneault,L. Zhang,M. Kalla,Q. Xie,R. Stewart,T. Taylor,V. Paxson",October 2000,PROPOSED STANDARD,IETF,rai,sigtran
2965,HTTP State Management Mechanism,"D. Kristol,L. Montulli",October 2000,HISTORIC,IETF,app,http
2967,TISDAG - Technical Infrastructure for Swedish Directory Access Gateways,"L. Daigle,R. Hedberg",October 2000,INFORMATIONAL,Legacy,,
2970,Architecture for Integrated Directory Services - Result from TISDAG,"L. Daigle,T. Eklof",October 2000,INFORMATIONAL,IETF,,NON WORKING GROUP
2974,Session Announcement Protocol,"C. Perkins,E. Whelan,M. Handley",October 2000,EXPERIMENTAL,IETF,rai,mmusic
2975,Introduction to Accounting Management,"B. Aboba,D. Harrington,J. Arkko",October 2000,INFORMATIONAL,IETF,ops,aaa
2976,The SIP INFO Method,S. Donovan,October 2000,PROPOSED STANDARD,IETF,rai,sip
2977,"Mobile IP Authentication, Authorization, and Accounting Requirements","C. Perkins,S. Glass,S. Jacobs,T. Hiller",October 2000,INFORMATIONAL,IETF,int,mobileip
2989,Criteria for Evaluating AAA Protocols for Network Access,"A. Hameed,B. Aboba,B. Hirschman,B. Lim,B. Patil,C. Perkins,D. Mitton,E. Campbell,E. Jaques,G. Dommety,G. Zorn,H. Koo,H. Shiino,M. Beadles,M. Lipford,M. Munson,P. Calhoun,P. McCann,P. Walsh,R. Hsu,S. Baba,S. Glass,S. Jacobs,S. Manning,S. Sivalingham,T. Hiller,X. Chen,Y. Xu",November 2000,INFORMATIONAL,IETF,ops,aaa
2990,Next Steps for the IP QoS Architecture,G. Huston,November 2000,INFORMATIONAL,IAB,,
2992,Analysis of an Equal-Cost Multi-Path Algorithm,C. Hopps,November 2000,INFORMATIONAL,Legacy,,
2995,Pre-Spirits Implementations of PSTN-initiated Services,"H. Lu,I. Faynberg,J. Hwang,J. Voelker,J. Yoakum,L. Robart,M. Weissman,S. Ago,S. Hadvani,S. Moeenuddin,S. Nyckelgard,S. Rhim,W. Zhang",November 2000,INFORMATIONAL,IETF,tsv,spirits
2998,A Framework for Integrated Services Operation over Diffserv Networks,"B. Davie,E. Felstaine,F. Baker,J. Wroclawski,L. Zhang,M. Speer,P. Ford,R. Braden,R. Yavatkar,Y. Bernet",November 2000,INFORMATIONAL,IETF,tsv,issll
2999,Request for Comments Summary RFC Numbers 2900-2999,S. Ginoza,August 2001,INFORMATIONAL,Legacy,,
3000,Internet Official Protocol Standards,"J. Reynolds,L. Shiota,R. Braden,S. Ginoza",November 2001,HISTORIC,INDEPENDENT,,
3002,Overview of 2000 IAB Wireless Internetworking Workshop,D. Mitzel,December 2000,INFORMATIONAL,Legacy,,
3004,The User Class Option for DHCP,"A. Demirtjis,B. Beser,G. Stump,J. Privat,R. Droms,R. Vyaghrapuri,Y. Gu",November 2000,PROPOSED STANDARD,IETF,int,dhc
3005,IETF Discussion List Charter,S. Harris,November 2000,BEST CURRENT PRACTICE,IETF,gen,Poisson
3006,Integrated Services in the Presence of Compressible Flows,"B. Davie,C. Iturralde,D. Oran,J. Wroclawski,S. Casner",November 2000,PROPOSED STANDARD,IETF,tsv,intserv
3010,NFS version 4 Protocol,"B. Callaghan,C. Beame,D. Noveck,D. Robinson,M. Eisler,R. Thurlow,S. Shepler",December 2000,PROPOSED STANDARD,IETF,tsv,nfsv4
3013,Recommended Internet Service Provider Security Services and Procedures,T. Killalea,November 2000,BEST CURRENT PRACTICE,IETF,ops,grip
3015,Megaco Protocol Version 1.0,"A. Rayhan,B. Rosen,C. Huitema,F. Cuervo,J. Segers,N. Greene",November 2000,PROPOSED STANDARD,IETF,rai,megaco
3017,XML DTD for Roaming Access Phone Book,"G. Zorn,M. Riegel",December 2000,PROPOSED STANDARD,IETF,ops,roamops
3018,Unified Memory Space Protocol Specification,A. Bogdanov,December 2000,EXPERIMENTAL,Legacy,,
3022,Traditional IP Network Address Translator (Traditional NAT),"K. Egevang,P. Srisuresh",January 2001,INFORMATIONAL,IETF,tsv,nat
